title,rating,movieId,userId,# of ratings
"American Tail: Fievel Goes West, An (1991)",2.7,2142.0,392.8,10
American Ultra (2015),2.6666666666666665,140711.0,280.6666666666667,6
American Wedding (American Pie 3) (2003),3.09375,6586.0,280.75,16
"American Werewolf in London, An (1981)",3.4130434782608696,1321.0,344.30434782608694,23
"American Werewolf in Paris, An (1997)",2.3,2793.0,368.1,10
"American in Paris, An (1951)",3.7083333333333335,900.0,381.1666666666667,12
"American, The (2010)",2.625,80126.0,412.25,4
American: The Bill Hicks Story (2009),4.0,86290.0,252.66666666666666,3
"Americanization of Emily, The (1964)",4.0,8190.0,318.0,1
Americathon (1979),1.5,8427.0,580.0,1
Amistad (1997),3.5,1693.0,331.8421052631579,19
Amityville 1992: It's About Time (1992),1.5,1322.0,299.0,3
Amityville 3-D (1983),1.6666666666666667,1323.0,450.6666666666667,3
"Amityville Curse, The (1990)",0.75,1328.0,439.0,2
"Amityville Horror, The (1979)",2.6333333333333333,1327.0,452.46666666666664,15
"Amityville Horror, The (2005)",2.25,33085.0,344.8333333333333,6
Amityville II: The Possession (1982),1.125,1326.0,364.5,4
Amityville: A New Generation (1993),1.25,1325.0,439.0,2
Amityville: Dollhouse (1996),1.1666666666666667,1324.0,299.0,3
Amores Perros (Love's a Bitch) (2000),3.9347826086956523,4235.0,304.7826086956522,23
Amos & Andrew (1993),1.5,1440.0,424.5,2
Amy (2015),3.5,137337.0,327.0,4
Amy's O (a.k.a. Amy's Orgasm) (2001),4.0,5532.0,432.0,1
An Amazing Couple (2002),4.0,7264.0,182.0,1
Anacleto: Agente secreto (2015),4.0,150993.0,534.0,1
Anaconda (1997),1.9259259259259258,1499.0,318.962962962963,27
Anaconda: The Offspring (2008),0.5,95796.0,382.0,1
Anacondas: The Hunt for the Blood Orchid (2004),1.75,8830.0,253.0,2
Analyze That (2002),2.5625,5900.0,350.125,8
Analyze This (1999),3.095744680851064,2539.0,356.36170212765956,47
"Anarchist Cookbook, The (2002)",4.0,6551.0,182.0,1
Anastasia (1956),3.5,6516.0,606.0,1
Anastasia (1997),3.35,1688.0,283.85,20
Anatomy of a Murder (1959),4.0,3801.0,366.25,4
Anchorman 2: The Legend Continues (2013),3.3636363636363638,107348.0,352.1818181818182,11
Anchorman: The Legend of Ron Burgundy (2004),3.7719298245614037,8641.0,309.2105263157895,57
Anchors Aweigh (1945),3.2,3599.0,419.8,5
And God Created Woman (Et Dieu... créa la femme) (1956),4.0,3845.0,318.0,1
And Now... Ladies and Gentlemen... (2002),4.0,6588.0,182.0,1
And So It Goes (2014),2.0,112749.0,448.0,1
And Starring Pancho Villa as Himself (2003),3.5,27692.0,377.0,1
And Then There Were None (1945),3.625,4969.0,240.0,4
And Your Mother Too (Y tu mamá también) (2001),3.9523809523809526,5225.0,352.7142857142857,21
And the Band Played On (1993),3.25,2071.0,493.0,2
And the Ship Sails On (E la nave va) (1983),4.0,2897.0,606.0,1
"Andalusian Dog, An (Chien andalou, Un) (1929)",4.5,25771.0,381.5,4
Andre (1994),2.125,577.0,420.5,4
Andrei Rublev (Andrey Rublyov) (1969),4.5,26150.0,105.0,1
Andrew Dice Clay: Dice Rules (1991),4.0,193609.0,331.0,1
Android (1982),4.5,5919.0,190.0,2
"Andromeda Strain, The (1971)",3.625,6303.0,325.75,8
Angel Baby (1995),3.0,1428.0,331.0,2
Angel Eyes (2001),1.625,4305.0,387.5,4
Angel Heart (1987),3.0,3706.0,370.625,8
"Angel at My Table, An (1990)",4.0,6671.0,606.0,1
Angel's Egg (Tenshi no tamago) (1985),3.25,114627.0,583.0,2
Angel-A (2005),3.5,47725.0,416.0,3
Angela's Ashes (1999),3.3333333333333335,3179.0,373.6666666666667,3
Angels & Demons (2009),3.264705882352941,68554.0,287.4117647058824,17
Angels and Insects (1995),3.857142857142857,85.0,270.0,7
Angels in the Outfield (1994),2.3333333333333335,1021.0,261.7037037037037,27
Angels with Dirty Faces (1938),3.75,8600.0,325.5,2
"Angels' Share, The (2012)",4.0,95939.0,483.0,1
Anger Management (2003),3.0588235294117645,6287.0,318.0882352941176,34
Angie (1994),2.0,6788.0,474.0,1
"Angriest Man in Brooklyn, The (2014)",4.0,112580.0,534.0,1
"Angry Red Planet, The (1959)",4.5,4942.0,377.0,1
Angst  (1983),3.5,100306.0,562.0,1
Angus (1995),3.2142857142857144,700.0,374.85714285714283,7
"Angus, Thongs and Perfect Snogging (2008)",2.5,62718.0,563.0,1
Animal Crackers (1930),4.125,7706.0,310.0,4
Animal Factory (2000),2.5,8495.0,28.0,1
Animal Farm (1954),1.0,35347.0,605.0,1
Animal House (1978),3.693548387096774,3421.0,336.7903225806452,62
"Animal, The (2001)",2.1363636363636362,4340.0,295.72727272727275,11
Animals are Beautiful People (1974),5.0,6408.0,398.0,1
"Animatrix, The (2003)",3.7,27660.0,355.3,20
Anna Christie (1930),3.5,8518.0,474.0,1
Anna Karenina (1935),3.5,7092.0,540.0,2
Anna Karenina (1997),4.0,1496.0,474.0,1
Anna Karenina (2012),3.0,97936.0,448.0,1
Anna and the King (1999),3.6666666666666665,3155.0,401.55555555555554,9
Annabelle (2014),3.0,114713.0,439.0,2
Annabelle: Creation (2017),4.0,175199.0,306.0,1
Annapolis (2006),2.75,43556.0,323.0,2
Anne Frank Remembered (1995),3.9,116.0,454.4,5
Anne of Green Gables (1985),4.5,26528.0,430.6666666666667,3
Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),4.75,74282.0,481.0,2
Anne of the Thousand Days (1969),4.0,8191.0,474.0,1
Annie (1982),3.125,4039.0,365.875,16
Annie Get Your Gun (1950),2.5,25959.0,377.0,1
Annie Hall (1977),3.8706896551724137,1230.0,329.2758620689655,58
Annihilation (2018),3.8333333333333335,182715.0,209.66666666666666,3
"Anniversary Party, The (2001)",4.0,4345.0,430.6666666666667,3
Anomalisa (2015),3.25,139855.0,362.0,2
Another 48 Hrs. (1990),3.0,5027.0,386.6,5
Another Cinderella Story (2008),2.5,91266.0,509.0,1
Another Earth (2011),4.5,89039.0,460.0,1
Another Gay Movie (2006),3.5,49735.0,89.0,1
Another Stakeout (1993),2.53125,415.0,341.75,16
Another Thin Man (1939),3.5,7831.0,474.0,1
Another Woman (1988),4.5,4393.0,387.0,1
"Ant Bully, The (2006)",3.25,47124.0,381.0,2
Ant-Man (2015),3.7222222222222223,122900.0,340.81481481481484,27
Ant-Man and the Wasp (2018),3.6666666666666665,188301.0,342.0,3
Anthony Adverse (1936),3.0,8450.0,474.0,1
Anti-Social (2015),1.5,143001.0,448.0,1
Antichrist (2009),3.8,69134.0,382.6,5
Antitrust (2001),3.5625,4052.0,392.5,8
Antonia's Line (Antonia) (1995),3.875,82.0,356.75,8
Antonio Gaudí (1985),4.0,90245.0,318.0,1
Antwone Fisher (2002),3.5555555555555554,5955.0,365.0,9
Antz (1998),3.2444444444444445,2294.0,304.5111111111111,45
Anvil! The Story of Anvil (2008),3.75,67665.0,511.0,2
Any Given Sunday (1999),3.0,3173.0,301.22222222222223,18
Any Which Way You Can (1980),2.0,4714.0,369.5,2
Anything Else (2003),2.8333333333333335,6750.0,329.6666666666667,3
Anything for Her (Pour elle) (2008),2.5,83796.0,599.0,1
Anything for Love (2016),2.0,164753.0,448.0,1
Anywhere But Here (1999),2.5,3051.0,425.3333333333333,3
"Apartment, The (1960)",3.962962962962963,909.0,345.77777777777777,27
"Apartment, The (Appartement, L') (1996)",4.0,6789.0,606.0,1
Apocalypse Now (1979),4.219626168224299,1208.0,301.32710280373834,107
Apocalypto (2006),3.6052631578947367,48304.0,301.1578947368421,19
Apollo 13 (1995),3.845771144278607,150.0,300.32835820895525,201
Apollo 18 (2011),2.0,92192.0,292.0,1
"Apostle, The (1997)",3.0,1694.0,354.2857142857143,7
Appaloosa (2008),3.0,61986.0,28.0,1
"Apple Dumpling Gang Rides Again, The (1979)",2.875,2016.0,334.0,4
"Apple Dumpling Gang, The (1975)",2.6,1007.0,373.7,10
"Apple, The (Sib) (1998)",4.0,2503.0,606.0,1
Applesauce (2015),4.5,148632.0,89.0,1
Appleseed (Appurushîdo) (2004),3.8333333333333335,31184.0,161.0,3
April Fool's Day (1986),1.5,1330.0,348.75,4
April Morning (1988),2.5,137218.0,599.0,1
Apt Pupil (1998),3.0,2320.0,250.44444444444446,9
Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),3.0,52462.0,387.0,1
Aquamarine (2006),2.0,44225.0,584.0,2
Arachnophobia (1990),2.811320754716981,2699.0,329.37735849056605,53
Ararat (2002),4.5,5817.0,414.0,1
Are We Done Yet? (2007),1.5,52279.0,382.0,1
Are We There Yet? (2005),0.5,31422.0,307.0,1
Are You Scared? (2006),3.5,59131.0,600.0,1
Argo (2012),3.982142857142857,97304.0,336.17857142857144,28
Ari Shaffir: Double Negative (2017),4.0,176329.0,111.0,1
Ariel (1988),3.0,4470.0,424.0,2
"Aristocats, The (1970)",3.411111111111111,616.0,319.97777777777776,45
"Aristocrats, The (2005)",3.35,34338.0,377.7,10
Arizona Dream (1993),4.25,8254.0,392.0,6
Arlington Road (1999),3.272727272727273,2707.0,309.3181818181818,22
Armageddon (1998),3.0543478260869565,1917.0,342.0652173913044,92
Armed and Dangerous (1986),2.75,2458.0,362.5,8
Armour of God (Long xiong hu di) (1987),3.0833333333333335,2880.0,408.3333333333333,6
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),3.2142857142857144,2879.0,392.0,7
Army of Darkness (1993),4.03921568627451,1215.0,314.7647058823529,51
Army of Shadows (L'armée des ombres) (1969),4.5,46855.0,462.0,1
Around the World in 80 Days (1956),3.625,952.0,427.9166666666667,12
Around the World in 80 Days (2004),2.5,8526.0,479.3333333333333,3
Arrival (2016),3.980769230769231,164179.0,308.53846153846155,26
"Arrival, The (1996)",3.1136363636363638,748.0,375.22727272727275,22
Arsenic and Old Lace (1944),3.8793103448275863,1269.0,326.6896551724138,29
Art School Confidential (2006),3.3333333333333335,45440.0,417.6666666666667,6
"Art of Getting By, The (2011)",3.0,92439.0,330.0,2
"Art of War, The (2000)",2.0,3879.0,396.0,2
"Art of the Steal, The (2009)",4.0,81910.0,193.0,2
"Art of the Steal, The (2013)",3.3333333333333335,108949.0,262.0,3
Artemisia (1997),4.0,1695.0,392.5,2
Arthur (1981),2.8,3524.0,426.6,10
Arthur (2011),3.0,86293.0,259.8333333333333,6
Arthur 2: On the Rocks (1988),1.5,4471.0,417.3333333333333,3
Arthur Christmas (2011),0.5,91414.0,517.0,1
"As Above, So Below (2014)",3.0,113780.0,610.0,1
As Good as It Gets (1997),3.6979166666666665,1784.0,323.9270833333333,96
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),3.5,102823.0,318.0,1
As You Like It (2006),3.0,56837.0,377.0,1
"Ascent, The (Voskhozhdeniye) (1977)",3.5,32906.0,318.0,1
Ashby (2015),3.0,143257.0,506.0,2
Ashes and Diamonds (Popiól i diament) (1958),4.0,7238.0,318.0,1
Ashes of Time (Dung che sai duk) (1994),4.0,757.0,246.0,1
Ask the Dust (2006),4.0,44189.0,606.0,1
Aspen Extreme (1993),3.5,5580.0,438.0,1
"Asphalt Jungle, The (1950)",3.6666666666666665,3364.0,342.6666666666667,3
"Asphyx, The (1973)",4.5,84799.0,377.0,1
Assassin's Creed (2016),2.5,167370.0,149.5,2
Assassination (1987),4.0,2737.0,607.0,1
Assassination Tango (2002),2.0,6267.0,599.0,1
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",4.1,55363.0,233.4,10
"Assassination of Richard Nixon, The (2004)",3.5,30846.0,347.5,2
Assassination of a High School President (2008),1.0,71550.0,599.0,1
Assassins (1995),3.125,23.0,290.3125,16
Assault on Precinct 13 (1976),3.6,3726.0,362.4,5
Assault on Precinct 13 (2005),3.1875,31420.0,298.5,8
Assembly (Ji jie hao) (2007) ,4.5,58842.0,339.0,1
"Assignment, The (1997)",5.0,1631.0,59.0,1
Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),4.0,36289.0,534.0,1
Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),2.5,97665.0,483.0,1
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),4.0,27368.0,432.6666666666667,3
Asterix and Cleopatra (Astérix et Cléopâtre) (1968),4.25,26183.0,97.0,2
Asterix and the Vikings (Astérix et les Vikings) (2006),5.0,91355.0,89.0,1
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),4.0,73804.0,534.0,1
Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),3.75,91353.0,547.0,2
Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),3.75,117545.0,350.0,2
"Astronaut Farmer, The (2007)",2.25,50923.0,323.0,2
"Astronaut's Wife, The (1999)",2.272727272727273,2827.0,376.8181818181818,11
At Close Range (1986),3.3333333333333335,4043.0,480.6666666666667,3
At First Sight (1999),2.6875,2445.0,481.25,8
At Middleton (2013),1.5,111680.0,448.0,1
At the Circus (1939),3.0,34018.0,448.0,1
"Atalante, L' (1934)",4.5,25805.0,606.0,1
Atlantic City (1980),3.6875,2130.0,391.75,8
Atlantis: The Lost Empire (2001),3.3421052631578947,4366.0,388.2105263157895,19
Atlas Shrugged: Part 1 (2011),2.0,86355.0,599.0,1
Atomic Blonde (2017),3.0,173941.0,249.0,1
"Atomic Brain, The (1963)",3.5,92760.0,377.0,1
"Atomic Cafe, The (1982)",4.5,5288.0,419.5,2
"Atomic Submarine, The (1959)",3.0,94262.0,377.0,1
Atonement (2007),3.5384615384615383,55052.0,375.9230769230769,13
Atragon (Kaitei Gunkan) (1963),3.5,6654.0,377.0,1
Attack of the 50 Foot Woman (1958),4.5,71302.0,377.0,1
Attack of the Crab Monsters (1957),3.0,5979.0,377.0,1
Attack of the Giant Leeches (1959),2.25,8138.0,412.5,2
Attack of the Killer Tomatoes! (1978),2.2,2163.0,371.0,5
Attack of the Puppet People (1958),4.0,6656.0,377.0,1
Attack the Block (2011),3.5,87192.0,390.0,6
Attila (Attila Flagello di Dio) (1982),2.5,5922.0,606.0,1
Au Hasard Balthazar (1966),3.5,26151.0,430.5,2
Au revoir les enfants (1987),4.1,8128.0,325.0,5
Audition (Ôdishon) (1999),3.75,27317.0,420.5,6
Audrey Rose (1977),2.0,1331.0,571.0,1
August Rush (2007),3.5,55872.0,337.1666666666667,6
Auntie Mame (1958),3.7,3548.0,286.4,5
Austenland (2013),3.1666666666666665,104906.0,498.0,3
Austin Powers in Goldmember (2002),2.8461538461538463,5481.0,292.8,65
Austin Powers: International Man of Mystery (1997),3.535,1517.0,304.41,100
Austin Powers: The Spy Who Shagged Me (1999),3.1983471074380163,2683.0,312.8099173553719,121
Australia (2008),3.2,63853.0,471.8,5
Auto Focus (2002),3.1666666666666665,5680.0,294.6666666666667,3
Autumn Marathon (1979),4.0,141810.0,105.0,1
Autumn Sonata (Höstsonaten) (1978),4.625,2131.0,302.5,4
Autumn Spring (Babí léto) (2001),3.5,6688.0,182.0,1
"Autumn Tale, An (Conte d'automne) (1998)",4.0,2708.0,533.3333333333334,3
Autumn in New York (2000),2.409090909090909,3824.0,352.54545454545456,11
Autómata (Automata) (2014),3.0,114847.0,318.0,1
Avalanche (1978),2.5,2534.0,277.6666666666667,3
Avalon (1990),3.0,4174.0,198.0,1
Avalon (2001),3.5,6790.0,339.0,3
Avanti! (1972),4.0,6573.0,606.0,1
Avatar (2009),3.6030927835051547,72998.0,313.4020618556701,97
"Avengers, The (1998)",2.3181818181818183,2153.0,281.3636363636364,11
"Avengers, The (2012)",3.869565217391304,89745.0,335.15942028985506,69
Avengers: Age of Ultron (2015),3.5185185185185186,122892.0,316.037037037037,27
Avengers: Infinity War - Part I (2018),4.0,122912.0,297.7692307692308,13
"Aviator, The (2004)",3.5285714285714285,30812.0,297.8857142857143,35
"Avventura, L' (Adventure, The) (1960)",4.0,8195.0,496.5,2
Awake (2007),4.0,56169.0,464.0,1
"Awakening, The (1980)",3.0,4715.0,594.0,1
Awakenings (1990),3.6818181818181817,3105.0,342.0,22
Away We Go (2009),3.5,66665.0,289.25,4
Away from Her (2006),3.625,52967.0,330.25,4
"Awful Truth, The (1937)",4.75,6254.0,374.5,2
"Awfully Big Adventure, An (1995)",5.0,148.0,191.0,1
Azumi (2003),2.75,27865.0,393.0,2
B*A*P*S (1997),1.5,1490.0,347.0,2
B. Monkey (1998),2.5,1770.0,493.0,2
B/W (2015),3.5,133217.0,125.0,1
BASEketball (1998),3.0714285714285716,2060.0,306.57142857142856,14
BMX Bandits (1983),3.0,134515.0,50.0,1
BURN-E (2008),4.5,85736.0,223.0,3
Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),3.375,8364.0,342.25,4
"Baader Meinhof Komplex, Der (2008)",4.0,67508.0,318.0,1
Baarìa (2009),4.5,78142.0,89.0,1
"Babadook, The (2014)",4.5,112515.0,385.3333333333333,3
Babe (1995),3.65234375,34.0,316.15625,128
"Babe, The (1992)",2.25,6517.0,506.5,2
Babe: Pig in the City (1998),2.7758620689655173,2384.0,340.48275862068965,29
Babel (2006),3.5,46723.0,329.0,31
Babes in Toyland (1934),5.0,3086.0,292.0,1
Babes in Toyland (1961),3.1,2017.0,421.8,5
Babette's Feast (Babettes gæstebud) (1987),4.4,6791.0,381.8,5
Baby Boom (1987),3.25,4080.0,514.5,2
Baby Boy (2001),0.5,4371.0,307.0,1
Baby Driver (2017),4.333333333333333,171763.0,298.55555555555554,9
Baby Geniuses (1999),1.6666666666666667,2555.0,195.0,3
Baby Mama (2008),3.1363636363636362,59258.0,240.27272727272728,11
Baby's Day Out (1994),1.25,5096.0,599.5,2
"Baby, The (1973)",1.5,3280.0,307.0,1
"Baby-Sitters Club, The (1995)",2.9,343.0,277.0,5
Baby... Secret of the Lost Legend (1985),2.2,3401.0,301.0,5
Babylon 5,2.25,40697.0,369.0,2
Babylon 5: A Call to Arms (1999),3.3333333333333335,7810.0,421.3333333333333,3
Babylon 5: In the Beginning (1998),2.8,7649.0,315.8,5
Babylon 5: The Gathering (1993),4.0,51562.0,210.0,1
Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),4.0,62834.0,210.0,1
Babylon 5: The Lost Tales - Voices in the Dark (2007),4.0,62836.0,210.0,1
Babylon 5: The River of Souls (1998),4.0,7811.0,210.0,1
Babylon 5: Thirdspace (1998),3.6666666666666665,7812.0,401.3333333333333,3
Babylon A.D. (2008),2.3333333333333335,61350.0,190.66666666666666,3
"Babysitter, The (1995)",2.3333333333333335,217.0,214.16666666666666,6
Bachelor Party (1984),2.9,3525.0,405.0,5
"Bachelor and the Bobby-Soxer, The (1947)",3.0,8695.0,319.3333333333333,3
"Bachelor, The (1999)",2.5454545454545454,3004.0,414.09090909090907,11
Back to School (1986),2.90625,2416.0,357.5,16
Back to the Beach (1987),1.8333333333333333,4081.0,481.0,3
Back to the Future (1985),4.038011695906433,1270.0,302.2397660818713,171
Back to the Future Part II (1989),3.5057471264367814,2011.0,324.5402298850575,87
Back to the Future Part III (1990),3.3693181818181817,2012.0,323.89772727272725,88
"Back-up Plan, The (2010)",3.0,78264.0,563.0,1
Backbeat (1993),3.5,346.0,419.5,6
Backdraft (1991),3.3043478260869565,3107.0,312.7391304347826,23
Bad Asses (Bad Ass 2) (2014),3.5,111844.0,21.0,1
Bad Asses on the Bayou (2015),2.5,136816.0,448.0,1
Bad Boy Bubby (1993),4.833333333333333,26810.0,475.6666666666667,3
Bad Boys (1995),3.2450980392156863,145.0,344.70588235294116,51
Bad Boys II (2003),2.8823529411764706,6548.0,267.4117647058824,17
Bad Company (1995),3.25,384.0,116.5,2
Bad Company (2002),2.875,5414.0,310.5,4
Bad Day at Black Rock (1955),3.5,8094.0,474.0,1
Bad Education (La mala educación) (2004),3.75,8973.0,329.125,8
Bad Girls (1994),2.5,416.0,283.125,8
Bad Karma (2012),2.0,107945.0,448.0,1
Bad Lieutenant (1992),3.4375,3272.0,313.25,8
Bad Lieutenant: Port of Call New Orleans (2009),2.25,72405.0,373.0,2
Bad Milo (Bad Milo!) (2013),1.0,105325.0,483.0,1
Bad Moms (2016),3.8333333333333335,161580.0,180.66666666666666,3
Bad News Bears (2005),3.0,34321.0,347.3333333333333,3
"Bad News Bears, The (1976)",3.2777777777777777,5139.0,408.22222222222223,9
Bad Santa (2003),3.3653846153846154,6957.0,328.46153846153845,26
Bad Santa 2 (2016),0.5,165645.0,111.0,1
"Bad Seed, The (1956)",4.0,2967.0,455.0,4
Bad Taste (1987),3.0,1255.0,381.0,6
Bad Teacher (2011),2.888888888888889,87485.0,316.3333333333333,9
Bad Words (2013),2.0,109895.0,436.3333333333333,3
"Bad and the Beautiful, The (1952)",4.0,5114.0,474.0,1
Badlands (1973),4.090909090909091,3741.0,301.3636363636364,11
"Bag Man, The (2014)",3.5,109723.0,21.0,1
Bagdad Cafe (Out of Rosenheim) (1987),3.875,4529.0,436.0,4
Bait (2000),2.5,3898.0,426.0,2
Bakuman (2015),4.0,157369.0,184.0,1
Balance (1989),4.5,72104.0,105.0,1
"Ballad of Jack and Rose, The (2005)",3.125,32584.0,443.5,4
"Ballad of Narayama, The (Narayama bushiko) (1983)",5.0,2512.0,603.0,1
Ballistic: Ecks vs. Sever (2002),2.5,5609.0,281.0,2
Balls Out: Gary the Tennis Coach (2009),2.0,68600.0,298.0,1
Balls of Fury (2007),2.8333333333333335,54732.0,255.66666666666666,3
Balto (1995),3.125,13.0,243.75,8
"Bamba, La (1987)",2.7857142857142856,3478.0,494.7142857142857,7
Bambi (1942),3.3684210526315788,2018.0,314.07894736842104,38
Bamboozled (2000),2.9375,3943.0,430.875,8
Banana Joe (1981),2.75,5710.0,414.0,2
Bananas (1971),3.409090909090909,1078.0,397.90909090909093,11
"Band Wagon, The (1953)",3.8333333333333335,935.0,235.66666666666666,3
Band of Brothers (2001),4.285714285714286,170705.0,297.14285714285717,7
Band of Outsiders (Bande à part) (1964),3.5,6023.0,375.5,2
Band of the Hand (1986),1.0,3442.0,555.0,1
"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",3.5,57243.0,302.6666666666667,3
Bandidas (2006),1.0,43419.0,599.0,1
Bandits (2001),2.6666666666666665,4844.0,227.16666666666666,6
"Bang, Bang, You're Dead (2002)",4.0,7773.0,370.0,2
"Banger Sisters, The (2002)",2.0,5610.0,307.0,3
Bangkok Dangerous (2008),3.25,61465.0,433.5,2
"Bank Dick, The (1940)",2.5,3929.0,364.5,2
